Method,Rank,Train Time (s),Inference (ms),Setup (ms),Solve (ms),Total (ms),25th Percentile (ms),75th Percentile (ms),Median Iterations
MLP_Nested,72,415.890562792,39.06114550000339,2.4314585000126954,38.60756250000463,103.01673000001176,91.08790674994526,119.88518749995336,24.0
MLP_Unnested,2,413.547282,43.221499999987145,0.18783349998585663,31.62039550004181,97.96141649999335,83.60700074997851,118.66641600002836,74.0
MLP_Unnested,4,413.547282,43.221499999987145,0.3087079999772868,63.467020500013405,125.12408300004907,110.34000124998488,143.77642699997395,73.0
MLP_Unnested,6,413.547282,43.221499999987145,0.3346039999954087,67.09860400000878,127.72345749999658,113.71940700016125,147.30651899995806,72.0
MLP_Unnested,8,413.547282,43.221499999987145,0.45627100001865983,66.1829379999972,130.66727000008882,116.9888750000112,157.77155250000962,71.0
MLP_Unnested,10,413.547282,43.221499999987145,0.5584165000271923,64.76216649997468,131.12487549992125,113.8699687499738,151.0793324999513,69.5
MLP_Unnested,12,413.547282,43.221499999987145,0.6508545000087906,70.56068750000577,136.56847900002234,116.86679225002194,157.69476049993614,68.0
MLP_Unnested,14,413.547282,43.221499999987145,0.7248125000032246,72.17004199999977,137.0657504999997,120.24960400005114,158.08267724997904,68.0
MLP_Unnested,20,413.547282,43.221499999987145,0.9201040000448302,74.42306249997444,138.1846459999565,123.1447184999297,159.69518699994723,65.0
MLP_Unnested,24,413.547282,43.221499999987145,1.0105414999941331,74.44489549999389,138.29031200003783,120.27251025000396,164.1290724999891,63.0
MLP_Unnested,26,413.547282,43.221499999987145,1.0562080000511287,73.2456875000107,136.09814499998942,122.27754100005939,159.43360449999133,62.0
MLP_Unnested,28,413.547282,43.221499999987145,1.1075829999924736,71.73222949995761,137.45431250004003,119.75685449999496,161.11953124996603,61.0
MLP_Unnested,30,413.547282,43.221499999987145,1.1078960000077132,73.92133400003331,141.0948734999451,123.83928125000665,167.30701125003122,61.0
MLP_Unnested,32,413.547282,43.221499999987145,1.0630420000055096,73.74187549999789,134.8517920000063,118.10404174995881,161.44314625005052,60.0
MLP_Unnested,36,413.547282,43.221499999987145,1.3519999999971333,72.1119580000078,137.5530205000075,119.76543775006121,156.53442775003157,58.0
MLP_Unnested,40,413.547282,43.221499999987145,1.518312499968033,72.48243800000864,137.88427050002383,115.20292599996651,158.7759277499856,55.5
MLP_Unnested,44,413.547282,43.221499999987145,1.6942710000051875,72.43229200001622,139.8887914999989,121.39403149998884,159.08015675002574,53.0
MLP_Unnested,48,413.547282,43.221499999987145,2.2209584999899334,73.2406879999985,139.0340624999169,121.15101074994783,166.86822950003588,52.0
MLP_Unnested,52,413.547282,43.221499999987145,2.3390834999759136,67.6681245000097,136.15747899996222,120.76221749994787,156.15804199991246,48.0
MLP_Unnested,56,413.547282,43.221499999987145,1.9534585000258176,65.3143745000051,133.10206249991552,116.92278100007059,152.8382084999862,44.0
MLP_Unnested,60,413.547282,43.221499999987145,2.5840624999773354,63.945437499967284,134.04595850000334,114.77663525002235,156.84681274994716,42.0
MLP_Unnested,64,413.547282,43.221499999987145,2.604125000004842,63.23050050002621,130.31322899997912,117.10296874993276,147.10104150002934,37.0
MLP_Unnested,68,413.547282,43.221499999987145,2.1729165000223816,54.80612500002735,117.27641649994958,104.72099925001999,143.85562425009368,33.0
MLP_Unnested,72,413.547282,43.221499999987145,2.331291500006216,38.34502099994097,104.69762449995557,92.1595725000488,123.74687450005695,25.0
GNN,2,3587.6971755000004,721.2384585000109,0.250082999997403,29.16637500003816,771.1992284999991,759.1302819999939,789.2735405001004,67.0
GNN,4,3587.6971755000004,721.2384585000109,0.339750000019734,61.087249999985715,796.9218330000558,781.6920107498788,818.5423024999459,65.0
GNN,6,3587.6971755000004,721.2384585000109,0.4072079999843936,57.377875000014456,795.4023334999789,776.5677819999297,818.8432072499978,65.0
GNN,8,3587.6971755000004,721.2384585000109,0.5627085000128318,65.15850049999017,802.0027084999697,784.3810402500039,825.0897389999778,65.0
GNN,10,3587.6971755000004,721.2384585000109,0.6110625000133041,68.8760415000047,809.7901669999885,790.5238544999662,828.8894067499086,65.0
GNN,12,3587.6971755000004,721.2384585000109,0.7158749999689462,72.25916699999857,805.5317284999975,786.2865937500629,836.083969000029,65.0
GNN,14,3587.6971755000004,721.2384585000109,0.8187290000023495,75.57860449998088,815.6872704999998,795.577594999969,843.1564787499326,65.0
GNN,20,3587.6971755000004,721.2384585000109,1.0535830000151236,76.30864600002951,808.1232279999995,792.5700932500632,834.9518442499643,64.0
GNN,24,3587.6971755000004,721.2384585000109,1.1281249999939291,80.42906250000748,816.9517085000564,798.4019067500014,844.9397185000009,64.0
GNN,26,3587.6971755000004,721.2384585000109,1.160292000008667,77.24099999998657,818.3787709999564,798.0284367499842,844.235343749844,64.0
GNN,28,3587.6971755000004,721.2384585000109,1.1920835000296393,79.73391649999684,816.101437499924,802.0776362499867,838.7019382500184,64.0
GNN,30,3587.6971755000004,721.2384585000109,1.2150210000072548,83.24039599999367,827.3251455000121,809.3956984999728,856.3449482500545,64.0
GNN,32,3587.6971755000004,721.2384585000109,1.1696880000044985,86.46275000000259,826.550041499928,798.8428642501262,854.6582715000852,64.0
GNN,36,3587.6971755000004,721.2384585000109,1.4611669999959886,89.13541700000138,826.2581255000043,806.6137594998537,858.9678542500927,64.0
GNN,40,3587.6971755000004,721.2384585000109,1.5492494999875817,90.58272900003317,828.2394994999934,808.4437490000767,857.2990627500019,64.0
GNN,44,3587.6971755000004,721.2384585000109,1.7441669999982423,94.71420799999919,835.1844169999936,815.7854800001303,863.9519270001231,64.0
GNN,48,3587.6971755000004,721.2384585000109,1.9960830000371743,94.01599999998211,835.4593965000277,816.7732392500184,865.9371254999968,64.0
GNN,52,3587.6971755000004,721.2384585000109,2.328665999996815,100.2692085000092,844.2285629999589,815.1634684999945,867.7843967500678,64.0
GNN,56,3587.6971755000004,721.2384585000109,2.7628124999807824,103.07414549999727,841.3405000000296,821.4527705001195,874.5775620000416,63.0
GNN,60,3587.6971755000004,721.2384585000109,2.2334374999815054,105.71679200000972,847.6216875000375,826.8811142499785,878.0145104999946,63.0
